timestamp,wind_shear_mps,phase_correction_deg,ground_truth_elastic_deg,ground_truth_plastic_deg,source
2026-06-10T06:09:10,3.7251,0.6152,0.6109,0.0,simulated
2026-06-10T06:09:20,3.5725,0.6037,0.6088,0.0,simulated
2026-06-10T06:09:30,3.6199,0.588,0.6087,0.0,simulated
2026-06-10T06:09:40,3.6689,0.6093,0.6102,0.0,simulated
2026-06-10T06:09:50,3.7312,0.6005,0.6135,0.0,simulated
2026-06-10T06:10:00,3.9198,0.6237,0.6225,0.0,simulated
2026-06-10T06:10:10,3.9204,0.6307,0.6297,0.0,simulated
2026-06-10T06:10:20,3.8578,0.6283,0.6334,0.0,simulated
2026-06-10T06:10:30,3.6538,0.6427,0.6295,0.0,simulated
2026-06-10T06:10:40,3.89,0.6333,0.6343,0.0,simulated
2026-06-10T06:10:50,3.8702,0.6454,0.6375,0.0,simulated
2026-06-10T06:11:00,3.8008,0.644,0.6377,0.0,simulated
2026-06-10T06:11:10,3.8415,0.6544,0.6392,0.0,simulated
2026-06-10T06:11:20,4.0267,0.6322,0.6467,0.0,simulated
2026-06-10T06:11:30,4.2257,0.6542,0.6593,0.0,simulated
2026-06-10T06:11:40,4.1608,0.6811,0.6673,0.0,simulated
2026-06-10T06:11:50,4.3384,0.6819,0.6796,0.0,simulated
2026-06-10T06:12:00,4.2046,0.7018,0.6849,0.0,simulated
2026-06-10T06:12:10,4.3603,0.7056,0.6945,0.0,simulated
2026-06-10T06:12:20,4.4789,0.6994,0.7061,0.0,simulated
2026-06-10T06:12:30,4.3735,0.725,0.7118,0.0,simulated
2026-06-10T06:12:40,4.3272,0.711,0.7148,0.0,simulated
2026-06-10T06:12:50,4.4046,0.7342,0.7199,0.0,simulated
2026-06-10T06:13:00,4.2602,0.7468,0.719,0.0,simulated
2026-06-10T06:13:10,4.3024,0.7362,0.7198,0.0,simulated
2026-06-10T06:13:20,4.3023,0.7547,0.7204,0.0,simulated
2026-06-10T06:13:30,4.1961,0.694,0.7173,0.0,simulated
2026-06-10T06:13:40,4.0662,0.7022,0.7105,0.0,simulated
2026-06-10T06:13:50,4.0329,0.6999,0.7039,0.0,simulated
2026-06-10T06:14:00,3.8679,0.6871,0.6931,0.0,simulated
2026-06-10T06:14:10,3.8198,0.6884,0.6828,0.0,simulated
2026-06-10T06:14:20,3.9457,0.6733,0.6788,0.0,simulated
2026-06-10T06:14:30,4.0458,0.6956,0.679,0.0,simulated
2026-06-10T06:14:40,4.2178,0.6997,0.6849,0.0,simulated
2026-06-10T06:14:50,4.3919,0.7017,0.6955,0.0,simulated
2026-06-10T06:15:00,4.5046,0.6926,0.7078,0.0,simulated
2026-06-10T06:15:10,4.5739,0.7281,0.7199,0.0,simulated
2026-06-10T06:15:20,4.3535,0.7323,0.7222,0.0,simulated
2026-06-10T06:15:30,4.3044,0.7277,0.7224,0.0,simulated
2026-06-10T06:15:40,4.2515,0.7212,0.7208,0.0,simulated
2026-06-10T06:15:50,4.2093,0.739,0.718,0.0,simulated
2026-06-10T06:16:00,3.9367,0.6985,0.7067,0.0,simulated
2026-06-10T06:16:10,3.9541,0.6927,0.6982,0.0,simulated
2026-06-10T06:16:20,4.1046,0.7065,0.6965,0.0,simulated
2026-06-10T06:16:30,4.1588,0.7049,0.6969,0.0,simulated
2026-06-10T06:16:40,4.0174,0.7053,0.6925,0.0,simulated
2026-06-10T06:16:50,4.1604,0.6896,0.6938,0.0,simulated
2026-06-10T06:17:00,4.1986,0.6764,0.6961,0.0,simulated
2026-06-10T06:17:10,4.2007,0.6795,0.698,0.0,simulated
2026-06-10T06:17:20,4.2454,0.6946,0.7011,0.0,simulated
2026-06-10T06:17:30,4.2193,0.7145,0.7026,0.0,simulated
2026-06-10T06:17:40,4.2651,0.7173,0.7054,0.0,simulated
2026-06-10T06:17:50,4.3937,0.6847,0.712,0.0,simulated
2026-06-10T06:18:00,4.4638,0.7276,0.7196,0.0,simulated
2026-06-10T06:18:10,4.6281,0.7298,0.7311,0.0,simulated
2026-06-10T06:18:20,4.5209,0.7212,0.7368,0.0,simulated
2026-06-10T06:18:30,4.4049,0.7703,0.7375,0.0,simulated
2026-06-10T06:18:40,4.4406,0.7431,0.7392,0.0,simulated
2026-06-10T06:18:50,4.3678,0.7505,0.7381,0.0,simulated
2026-06-10T06:19:00,4.3111,0.7738,0.7353,0.0,simulated
2026-06-10T06:19:10,4.3581,0.726,0.7347,0.0,simulated
2026-06-10T06:19:20,4.275,0.7254,0.7314,0.0,simulated
2026-06-10T06:19:30,4.3483,0.7536,0.7312,0.0,simulated
2026-06-10T06:19:40,4.1838,0.7059,0.7256,0.0,simulated
2026-06-10T06:19:50,4.3279,0.727,0.7259,0.0,simulated
2026-06-10T06:20:00,4.1865,0.722,0.7214,0.0,simulated
2026-06-10T06:20:10,4.0759,0.7286,0.714,0.0,simulated
2026-06-10T06:20:20,4.1577,0.717,0.7109,0.0,simulated
2026-06-10T06:20:30,4.107,0.693,0.7067,0.0,simulated
2026-06-10T06:20:40,3.941,0.7124,0.6978,0.0,simulated
2026-06-10T06:20:50,4.0652,0.7075,0.6948,0.0,simulated
2026-06-10T06:21:00,3.6682,0.6634,0.6791,0.0,simulated
2026-06-10T06:21:10,3.641,0.6553,0.6656,0.0,simulated
2026-06-10T06:21:20,3.7022,0.649,0.6569,0.0,simulated
2026-06-10T06:21:30,3.9592,0.6413,0.6586,0.0,simulated
2026-06-10T06:21:40,3.9241,0.6747,0.6587,0.0,simulated
2026-06-10T06:21:50,3.8346,0.6509,0.6558,0.0,simulated
2026-06-10T06:22:00,3.9076,0.6518,0.6559,0.0,simulated
2026-06-10T06:22:10,3.8797,0.6395,0.6551,0.0,simulated
2026-06-10T06:22:20,3.9629,0.6513,0.6572,0.0,simulated
2026-06-10T06:22:30,4.0561,0.6843,0.6621,0.0,simulated
2026-06-10T06:22:40,4.0738,0.6778,0.6665,0.0,simulated
2026-06-10T06:22:50,4.0192,0.644,0.6683,0.0,simulated
2026-06-10T06:23:00,3.9985,0.6541,0.669,0.0,simulated
2026-06-10T06:23:10,3.7991,0.6724,0.6628,0.0,simulated
2026-06-10T06:23:20,3.8967,0.6537,0.6612,0.0,simulated
2026-06-10T06:23:30,3.7319,0.646,0.6543,0.0,simulated
2026-06-10T06:23:40,3.658,0.6335,0.6464,0.0,simulated
2026-06-10T06:23:50,3.6156,0.6186,0.6386,0.0,simulated
2026-06-10T06:24:00,3.6721,0.6357,0.6343,0.0,simulated
2026-06-10T06:24:10,3.7086,0.6263,0.632,0.0,simulated
2026-06-10T06:24:20,3.7763,0.6496,0.6325,0.0,simulated
2026-06-10T06:24:30,3.6691,0.6283,0.6293,0.0,simulated
2026-06-10T06:24:40,3.7122,0.6137,0.6282,0.0,simulated
2026-06-10T06:24:50,3.9064,0.6442,0.6338,0.0,simulated
2026-06-10T06:25:00,3.9321,0.6593,0.6391,0.0,simulated
2026-06-10T06:25:10,3.8146,0.6284,0.6395,0.0,simulated
2026-06-10T06:25:20,3.755,0.6122,0.6378,0.0,simulated
2026-06-10T06:25:30,3.7495,0.629,0.6362,0.0,simulated
2026-06-10T06:25:40,3.9547,0.6216,0.6418,0.0,simulated
2026-06-10T06:25:50,4.0202,0.6732,0.6485,0.0,simulated
2026-06-10T06:26:00,3.8967,0.6289,0.6498,0.0,simulated
2026-06-10T06:26:10,3.8185,0.6432,0.6481,0.0,simulated
2026-06-10T06:26:20,3.7751,0.6674,0.6453,0.0,simulated
2026-06-10T06:26:30,3.8274,0.6579,0.6449,0.0,simulated
2026-06-10T06:26:40,3.9562,0.6411,0.6488,0.0,simulated
2026-06-10T06:26:50,3.9969,0.6416,0.6534,0.0,simulated
2026-06-10T06:27:00,4.0069,0.6546,0.6573,0.0,simulated
2026-06-10T06:27:10,3.9412,0.6547,0.6583,0.0,simulated
2026-06-10T06:27:20,3.763,0.6755,0.6531,0.0,simulated
2026-06-10T06:27:30,3.7887,0.6474,0.6497,0.0,simulated
2026-06-10T06:27:40,3.7908,0.6269,0.6472,0.0,simulated
2026-06-10T06:27:50,3.7076,0.6571,0.6423,0.0,simulated
2026-06-10T06:28:00,3.5959,0.6502,0.6347,0.0,simulated
2026-06-10T06:28:10,3.8703,0.6344,0.6378,0.0,simulated
2026-06-10T06:28:20,3.7742,0.6486,0.637,0.0,simulated
2026-06-10T06:28:30,3.839,0.6394,0.6386,0.0,simulated
2026-06-10T06:28:40,3.9524,0.6256,0.6437,0.0,simulated
2026-06-10T06:28:50,3.9709,0.6472,0.6484,0.0,simulated
2026-06-10T06:29:00,4.1072,0.6395,0.6567,0.0,simulated
2026-06-10T06:29:10,4.0935,0.6534,0.6629,0.0,simulated
2026-06-10T06:29:20,4.1235,0.6548,0.6689,0.0,simulated
2026-06-10T06:29:30,4.0414,0.6759,0.6709,0.0,simulated
2026-06-10T06:29:40,4.076,0.6765,0.6737,0.0,simulated
2026-06-10T06:29:50,4.0235,0.6543,0.6741,0.0,simulated
2026-06-10T06:30:00,4.248,0.6682,0.682,0.0,simulated
2026-06-10T06:30:10,4.1237,0.6841,0.6842,0.0,simulated
2026-06-10T06:30:20,4.0965,0.692,0.685,0.0,simulated
2026-06-10T06:30:30,4.0347,0.6846,0.6836,0.0,simulated
2026-06-10T06:30:40,4.0725,0.6506,0.6837,0.0,simulated
2026-06-10T06:30:50,4.2191,0.708,0.6887,0.0,simulated
2026-06-10T06:31:00,4.2004,0.7187,0.6921,0.0,simulated
2026-06-10T06:31:10,4.3337,0.723,0.6993,0.0,simulated
2026-06-10T06:31:20,4.3094,0.7124,0.7042,0.0,simulated
2026-06-10T06:31:30,4.2711,0.717,0.7069,0.0,simulated
2026-06-10T06:31:40,4.3311,0.7012,0.711,0.0,simulated
2026-06-10T06:31:50,4.3352,0.7173,0.7145,0.0,simulated
2026-06-10T06:32:00,4.2879,0.6987,0.7157,0.0,simulated
2026-06-10T06:32:10,4.2457,0.717,0.7152,0.0,simulated
2026-06-10T06:32:20,4.1573,0.6904,0.7118,0.0,simulated
2026-06-10T06:32:30,4.2135,0.7198,0.711,0.0,simulated
2026-06-10T06:32:40,4.2189,0.7053,0.7106,0.0,simulated
2026-06-10T06:32:50,4.1895,0.7207,0.7092,0.0,simulated
2026-06-10T06:33:00,4.1945,0.7111,0.7083,0.0,simulated
2026-06-10T06:33:10,4.3063,0.7045,0.7114,0.0,simulated
2026-06-10T06:33:20,4.1906,0.7225,0.7099,0.0,simulated
2026-06-10T06:33:30,4.4111,0.6985,0.7161,0.0,simulated
2026-06-10T06:33:40,4.2522,0.7118,0.7158,0.0,simulated
2026-06-10T06:33:50,4.2391,0.707,0.7151,0.0,simulated
2026-06-10T06:34:00,4.2296,0.7253,0.7142,0.0,simulated
2026-06-10T06:34:10,4.3716,0.7171,0.7182,0.0,simulated
2026-06-10T06:34:20,4.4167,0.727,0.723,0.0,simulated
2026-06-10T06:34:30,4.492,0.7372,0.7293,0.0,simulated
2026-06-10T06:34:40,4.4974,0.6994,0.7346,0.0,simulated
2026-06-10T06:34:50,4.8171,0.7356,0.7495,0.0,simulated
2026-06-10T06:35:00,4.5956,0.7558,0.754,0.0,simulated
2026-06-10T06:35:10,4.3834,0.7657,0.7505,0.0,simulated
2026-06-10T06:35:20,4.5205,0.7609,0.7523,0.0,simulated
2026-06-10T06:35:30,4.5238,0.7735,0.7538,0.0,simulated
2026-06-10T06:35:40,4.6436,0.7558,0.7591,0.0,simulated
2026-06-10T06:35:50,4.5013,0.76,0.7585,0.0,simulated
2026-06-10T06:36:00,4.6431,0.7553,0.7628,0.0,simulated
2026-06-10T06:36:10,4.5688,0.7572,0.7638,0.0,simulated
2026-06-10T06:36:20,4.5447,0.7513,0.7637,0.0,simulated
2026-06-10T06:36:30,4.5893,0.757,0.7652,0.0,simulated
2026-06-10T06:36:40,4.4852,0.76,0.7628,0.0,simulated
2026-06-10T06:36:50,4.5982,0.755,0.7648,0.0,simulated
2026-06-10T06:37:00,4.3515,0.7584,0.758,0.0,simulated
2026-06-10T06:37:10,4.2763,0.7228,0.7501,0.0,simulated
2026-06-10T06:37:20,4.2201,0.7483,0.7419,0.0,simulated
2026-06-10T06:37:30,4.0629,0.7327,0.73,0.0,simulated
2026-06-10T06:37:40,4.1289,0.7294,0.7227,0.0,simulated
2026-06-10T06:37:50,4.1119,0.7094,0.7164,0.0,simulated
2026-06-10T06:38:00,4.0406,0.7012,0.7089,0.0,simulated
2026-06-10T06:38:10,4.184,0.7224,0.7077,0.0,simulated
2026-06-10T06:38:20,4.0688,0.7005,0.7028,0.0,simulated
2026-06-10T06:38:30,4.2998,0.7365,0.7067,0.0,simulated
2026-06-10T06:38:40,4.3791,0.6914,0.7125,0.0,simulated
2026-06-10T06:38:50,4.2717,0.7098,0.7136,0.0,simulated
2026-06-10T06:39:00,4.5004,0.7051,0.7221,0.0,simulated
2026-06-10T06:39:10,4.3683,0.7126,0.7244,0.0,simulated
2026-06-10T06:39:20,4.3607,0.7142,0.7261,0.0,simulated
2026-06-10T06:39:30,4.2843,0.7176,0.7248,0.0,simulated
2026-06-10T06:39:40,4.1949,0.7325,0.7208,0.0,simulated
2026-06-10T06:39:50,4.1215,0.698,0.7151,0.0,simulated
2026-06-10T06:40:00,4.1367,0.7202,0.7111,0.0,simulated
2026-06-10T06:40:10,4.3193,0.6924,0.714,0.0,simulated
2026-06-10T06:40:20,4.1572,0.7048,0.7109,0.0,simulated
2026-06-10T06:40:30,4.171,0.7286,0.7088,0.0,simulated
2026-06-10T06:40:40,3.9908,0.7081,0.7012,0.0,simulated
2026-06-10T06:40:50,4.1652,0.705,0.7009,0.0,simulated
2026-06-10T06:41:00,4.1681,0.7102,0.7008,0.0,simulated
2026-06-10T06:41:10,4.1897,0.71,0.7014,0.0,simulated
2026-06-10T06:41:20,4.1641,0.7104,0.701,0.0,simulated
2026-06-10T06:41:30,4.284,0.7258,0.7048,0.0,simulated
2026-06-10T06:41:40,4.272,0.6918,0.7073,0.0,simulated
2026-06-10T06:41:50,4.2122,0.7063,0.7074,0.0,simulated
2026-06-10T06:42:00,4.299,0.7199,0.7104,0.0,simulated
2026-06-10T06:42:10,4.1765,0.7199,0.7086,0.0,simulated
2026-06-10T06:42:20,4.1703,0.7154,0.707,0.0,simulated
2026-06-10T06:42:30,4.2891,0.7293,0.7097,0.0,simulated
2026-06-10T06:42:40,4.1955,0.7012,0.7088,0.0,simulated
2026-06-10T06:42:50,4.2597,0.6899,0.7101,0.0,simulated
2026-06-10T06:43:00,4.1199,0.7256,0.7065,0.0,simulated
2026-06-10T06:43:10,4.0291,0.7006,0.7006,0.0,simulated
2026-06-10T06:43:20,3.8917,0.683,0.6912,0.0,simulated
2026-06-10T06:43:30,3.8794,0.6839,0.6833,0.0,simulated
2026-06-10T06:43:40,4.0366,0.6758,0.6823,0.0,simulated
2026-06-10T06:43:50,4.0308,0.6964,0.6813,0.0,simulated
2026-06-10T06:44:00,3.8884,0.689,0.6757,0.0,simulated
2026-06-10T06:44:10,3.8406,0.6743,0.6696,0.0,simulated
2026-06-10T06:44:20,3.8163,0.672,0.6639,0.0,simulated
2026-06-10T06:44:30,3.9473,0.6642,0.6637,0.0,simulated
2026-06-10T06:44:40,3.8228,0.6748,0.6594,0.0,simulated
2026-06-10T06:44:50,3.8631,0.6219,0.6574,0.0,simulated
2026-06-10T06:45:00,3.8011,0.6361,0.6536,0.0,simulated
2026-06-10T06:45:10,3.8037,0.6501,0.6507,0.0,simulated
2026-06-10T06:45:20,3.803,0.6421,0.6483,0.0,simulated
2026-06-10T06:45:30,3.7525,0.6305,0.6447,0.0,simulated
2026-06-10T06:45:40,3.7425,0.6508,0.6415,0.0,simulated
2026-06-10T06:45:50,3.6918,0.6226,0.6373,0.0,simulated
2026-06-10T06:46:00,3.7794,0.6401,0.6368,0.0,simulated
2026-06-10T06:46:10,3.941,0.6437,0.6419,0.0,simulated
2026-06-10T06:46:20,3.8529,0.6438,0.643,0.0,simulated
2026-06-10T06:46:30,3.8869,0.6325,0.645,0.0,simulated
2026-06-10T06:46:40,3.9499,0.6458,0.6487,0.0,simulated
2026-06-10T06:46:50,3.7618,0.6638,0.6453,0.0,simulated
2026-06-10T06:47:00,3.661,0.6474,0.6393,0.0,simulated
2026-06-10T06:47:10,3.715,0.6507,0.6363,0.0,simulated
2026-06-10T06:47:20,3.7675,0.6344,0.6356,0.0,simulated
2026-06-10T06:47:30,3.6344,0.6051,0.6306,0.0,simulated
2026-06-10T06:47:40,3.4963,0.6149,0.6219,0.0,simulated
2026-06-10T06:47:50,3.6672,0.6185,0.6208,0.0,simulated
2026-06-10T06:48:00,3.6455,0.6386,0.6191,0.0,simulated
2026-06-10T06:48:10,3.6031,0.6334,0.6164,0.0,simulated
2026-06-10T06:48:20,3.5922,0.6202,0.6138,0.0,simulated
2026-06-10T06:48:30,3.4859,0.5953,0.6081,0.0,simulated
2026-06-10T06:48:40,3.3461,0.6009,0.5989,0.0,simulated
2026-06-10T06:48:50,3.4369,0.5907,0.5946,0.0,simulated
2026-06-10T06:49:00,3.516,0.5902,0.5938,0.0,simulated
2026-06-10T06:49:10,3.7071,0.5811,0.5996,0.0,simulated
2026-06-10T06:49:20,3.818,0.6149,0.608,0.0,simulated
2026-06-10T06:49:30,3.5329,0.6047,0.6051,0.0,simulated
2026-06-10T06:49:40,3.4358,0.6116,0.5995,0.0,simulated
2026-06-10T06:49:50,3.3888,0.5716,0.5935,0.0,simulated
2026-06-10T06:50:00,3.3436,0.5702,0.5871,0.0,simulated
2026-06-10T06:50:10,3.3213,0.636,0.5813,0.0,simulated
2026-06-10T06:50:20,3.1369,0.5572,0.5704,0.0,simulated
2026-06-10T06:50:30,3.0974,0.5647,0.5604,0.0,simulated
2026-06-10T06:50:40,3.123,0.5598,0.5533,0.0,simulated
2026-06-10T06:50:50,3.1388,0.5334,0.5481,0.0,simulated
2026-06-10T06:51:00,3.2372,0.5732,0.5472,0.0,simulated
2026-06-10T06:51:10,3.1857,0.5438,0.5448,0.0,simulated
2026-06-10T06:51:20,3.1586,0.5442,0.542,0.0,simulated
2026-06-10T06:51:30,3.2397,0.5697,0.5424,0.0,simulated
2026-06-10T06:51:40,3.2173,0.5302,0.5421,0.0,simulated
2026-06-10T06:51:50,3.0996,0.5305,0.5378,0.0,simulated
2026-06-10T06:52:00,2.9866,0.5254,0.5306,0.0,simulated
2026-06-10T06:52:10,3.0828,0.5075,0.5281,0.0,simulated
2026-06-10T06:52:20,3.0922,0.5305,0.5263,0.0,simulated
2026-06-10T06:52:30,3.2517,0.5374,0.5303,0.0,simulated
2026-06-10T06:52:40,3.1473,0.5328,0.53,0.0,simulated
2026-06-10T06:52:50,3.2596,0.5434,0.5335,0.0,simulated
2026-06-10T06:53:00,3.2625,0.5494,0.5364,0.0,simulated
2026-06-10T06:53:10,3.2052,0.5419,0.5369,0.0,simulated
2026-06-10T06:53:20,3.1875,0.533,0.5366,0.0,simulated
2026-06-10T06:53:30,3.066,0.5506,0.5323,0.0,simulated
2026-06-10T06:53:40,2.8584,0.5114,0.5219,0.0,simulated
2026-06-10T06:53:50,2.6481,0.5274,0.5065,0.0,simulated
2026-06-10T06:54:00,3.0507,0.5048,0.5077,0.0,simulated
2026-06-10T06:54:10,2.9504,0.5167,0.5053,0.0,simulated
2026-06-10T06:54:20,2.941,0.5304,0.503,0.0,simulated
2026-06-10T06:54:30,3.1334,0.4737,0.5077,0.0,simulated
2026-06-10T06:54:40,3.287,0.5137,0.5166,0.0,simulated
2026-06-10T06:54:50,3.4396,0.5228,0.5289,0.0,simulated
2026-06-10T06:55:00,3.389,0.5626,0.537,0.0,simulated
2026-06-10T06:55:10,3.4233,0.5385,0.5446,0.0,simulated
2026-06-10T06:55:20,3.4591,0.5928,0.5519,0.0,simulated
2026-06-10T06:55:30,3.4852,0.5357,0.5586,0.0,simulated
2026-06-10T06:55:40,3.69,0.5761,0.5709,0.0,simulated
2026-06-10T06:55:50,3.8693,0.5809,0.5867,0.0,simulated
2026-06-10T06:56:00,3.7792,0.6039,0.5963,0.0,simulated
2026-06-10T06:56:10,3.8482,0.5979,0.6064,0.0,simulated
2026-06-10T06:56:20,3.9393,0.6107,0.6175,0.0,simulated
2026-06-10T06:56:30,3.9483,0.5993,0.6266,0.0,simulated
2026-06-10T06:56:40,3.8981,0.6339,0.6323,0.0,simulated
2026-06-10T06:56:50,4.0421,0.6192,0.6416,0.0,simulated
2026-06-10T06:57:00,3.8018,0.6214,0.6411,0.0,simulated
2026-06-10T06:57:10,3.9802,0.6479,0.6466,0.0,simulated
2026-06-10T06:57:20,4.0317,0.6509,0.6527,0.0,simulated
2026-06-10T06:57:30,4.1301,0.6764,0.661,0.0,simulated
2026-06-10T06:57:40,4.3166,0.6535,0.6738,0.0,simulated
2026-06-10T06:57:50,4.1885,0.6861,0.6798,0.0,simulated
2026-06-10T06:58:00,3.9952,0.6829,0.6781,0.0,simulated
2026-06-10T06:58:10,3.8063,0.6658,0.6703,0.0,simulated
2026-06-10T06:58:20,3.8434,0.6534,0.6654,0.0,simulated
2026-06-10T06:58:30,3.725,0.6563,0.6575,0.0,simulated
2026-06-10T06:58:40,3.6774,0.6628,0.6496,0.0,simulated
2026-06-10T06:58:50,3.8848,0.6446,0.6502,0.0,simulated
2026-06-10T06:59:00,3.9399,0.6652,0.6525,0.0,simulated
2026-06-10T06:59:10,4.1265,0.6566,0.6607,0.0,simulated
2026-06-10T06:59:20,3.92,0.6861,0.6602,0.0,simulated
2026-06-10T06:59:30,4.1868,0.6693,0.6689,0.0,simulated
2026-06-10T06:59:40,4.352,0.6787,0.6813,0.0,simulated
2026-06-10T06:59:50,4.3164,0.6659,0.6901,0.0,simulated
2026-06-10T07:00:00,4.1713,0.6708,0.6922,0.0,simulated
2026-06-10T07:00:10,4.2703,0.703,0.6973,0.0,simulated
2026-06-10T07:00:20,4.2266,0.6964,0.6998,0.0,simulated
2026-06-10T07:00:30,4.1109,0.7022,0.698,0.0,simulated
2026-06-10T07:00:40,4.0133,0.683,0.6932,0.0,simulated
2026-06-10T07:00:50,4.0144,0.6872,0.6895,0.0,simulated
2026-06-10T07:01:00,4.036,0.6778,0.6872,0.0,simulated
2026-06-10T07:01:10,4.1379,0.6932,0.6888,0.0,simulated
2026-06-10T07:01:20,4.179,0.6882,0.6914,0.0,simulated
2026-06-10T07:01:30,3.8978,0.7121,0.6841,0.0,simulated
2026-06-10T07:01:40,3.7566,0.6632,0.6735,0.0,simulated
2026-06-10T07:01:50,3.7848,0.6828,0.666,0.0,simulated
2026-06-10T07:02:00,3.7788,0.6439,0.6598,0.0,simulated
2026-06-10T07:02:10,3.6385,0.6431,0.6501,0.0,simulated
2026-06-10T07:02:20,3.8175,0.6357,0.6483,0.0,simulated
2026-06-10T07:02:30,3.6591,0.6605,0.6416,0.0,simulated
2026-06-10T07:02:40,3.8111,0.6479,0.6413,0.0,simulated
2026-06-10T07:02:50,3.9692,0.6485,0.6464,0.0,simulated
2026-06-10T07:03:00,3.9595,0.6537,0.6502,0.0,simulated
2026-06-10T07:03:10,3.9599,0.6369,0.6532,0.0,simulated
2026-06-10T07:03:20,3.9177,0.6752,0.6542,0.0,simulated
2026-06-10T07:03:30,3.892,0.675,0.6541,0.0,simulated
2026-06-10T07:03:40,3.7156,0.6476,0.6481,0.0,simulated
2026-06-10T07:03:50,3.7061,0.6432,0.643,0.0,simulated
2026-06-10T07:04:00,3.6204,0.6458,0.6361,0.0,simulated
2026-06-10T07:04:10,3.8833,0.6367,0.6393,0.0,simulated
2026-06-10T07:04:20,3.8709,0.6385,0.6415,0.0,simulated
2026-06-10T07:04:30,3.9854,0.6397,0.6471,0.0,simulated
2026-06-10T07:04:40,4.0453,0.6484,0.6536,0.0,simulated
2026-06-10T07:04:50,4.1236,0.6543,0.6615,0.0,simulated
2026-06-10T07:05:00,4.0327,0.6756,0.6647,0.0,simulated
2026-06-10T07:05:10,4.0236,0.662,0.6669,0.0,simulated
2026-06-10T07:05:20,4.1453,0.6664,0.6728,0.0,simulated
2026-06-10T07:05:30,4.2896,0.673,0.6824,0.0,simulated
2026-06-10T07:05:40,4.4305,0.6723,0.6948,0.0,simulated
2026-06-10T07:05:50,4.4835,0.7299,0.7065,0.0,simulated
2026-06-10T07:06:00,4.5558,0.7259,0.7182,0.0,simulated
2026-06-10T07:06:10,4.6309,0.7432,0.7302,0.0,simulated
2026-06-10T07:06:20,4.7237,0.7349,0.7429,0.0,simulated
2026-06-10T07:06:30,4.7312,0.7751,0.7533,0.0,simulated
2026-06-10T07:06:40,4.4961,0.7559,0.7537,0.0,simulated
2026-06-10T07:06:50,4.3405,0.7706,0.7488,0.0,simulated
2026-06-10T07:07:00,4.2353,0.7411,0.7413,0.0,simulated
2026-06-10T07:07:10,4.4366,0.7415,0.7421,0.0,simulated
2026-06-10T07:07:20,4.085,0.723,0.731,0.0,simulated
2026-06-10T07:07:30,4.0103,0.7207,0.7195,0.0,simulated
2026-06-10T07:07:40,4.1646,0.7189,0.7155,0.0,simulated
2026-06-10T07:07:50,4.3249,0.7401,0.7178,0.0,simulated
2026-06-10T07:08:00,4.1262,0.7359,0.7128,0.0,simulated
2026-06-10T07:08:10,4.1722,0.7118,0.7105,0.0,simulated
2026-06-10T07:08:20,4.1738,0.7269,0.7086,0.0,simulated
2026-06-10T07:08:30,4.2535,0.669,0.7098,0.0,simulated
2026-06-10T07:08:40,4.3473,0.7069,0.7139,0.0,simulated
2026-06-10T07:08:50,4.265,0.7182,0.7144,0.0,simulated
2026-06-10T07:09:00,4.3141,0.7298,0.7165,0.0,simulated
2026-06-10T07:09:10,4.0474,0.7155,0.7092,0.0,simulated
2026-06-10T07:09:20,3.9301,0.6986,0.6994,0.0,simulated
2026-06-10T07:09:30,3.9516,0.6854,0.6923,0.0,simulated
2026-06-10T07:09:40,3.9732,0.6753,0.6873,0.0,simulated
2026-06-10T07:09:50,3.8053,0.7063,0.6777,0.0,simulated
2026-06-10T07:10:00,3.907,0.6903,0.6735,0.0,simulated
2026-06-10T07:10:10,3.7083,0.683,0.6634,0.0,simulated
2026-06-10T07:10:20,3.7635,0.6573,0.6571,0.0,simulated
2026-06-10T07:10:30,3.6266,0.6396,0.6476,0.0,simulated
2026-06-10T07:10:40,3.531,0.645,0.6367,0.0,simulated
2026-06-10T07:10:50,3.446,0.6248,0.6251,0.0,simulated
2026-06-10T07:11:00,3.35,0.6108,0.6127,0.0,simulated
2026-06-10T07:11:10,3.5755,0.6099,0.6103,0.0,simulated
2026-06-10T07:11:20,3.3947,0.5928,0.6023,0.0,simulated
2026-06-10T07:11:30,3.5118,0.5868,0.5998,0.0,simulated
2026-06-10T07:11:40,3.51,0.5942,0.5978,0.0,simulated
2026-06-10T07:11:50,3.4915,0.5748,0.5956,0.0,simulated
2026-06-10T07:12:00,3.3501,0.598,0.589,0.0,simulated
2026-06-10T07:12:10,3.3967,0.5979,0.5853,0.0,simulated
2026-06-10T07:12:20,3.4609,0.573,0.5846,0.0,simulated
2026-06-10T07:12:30,3.4178,0.5551,0.5825,0.0,simulated
2026-06-10T07:12:40,3.6248,0.5937,0.5878,0.0,simulated
2026-06-10T07:12:50,3.7883,0.6011,0.5975,0.0,simulated
2026-06-10T07:13:00,3.6153,0.5998,0.5995,0.0,simulated
2026-06-10T07:13:10,3.6411,0.5819,0.6019,0.0,simulated
2026-06-10T07:13:20,3.8643,0.5826,0.6114,0.0,simulated
2026-06-10T07:13:30,3.6953,0.6389,0.6133,0.0,simulated
2026-06-10T07:13:40,3.8605,0.6171,0.6203,0.0,simulated
2026-06-10T07:13:50,3.9915,0.6379,0.6304,0.0,simulated
2026-06-10T07:14:00,4.0552,0.6395,0.6406,0.0,simulated
